OSEBuildingID,DataYear,BuildingType,PropertyName,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions
620,2016,NonResidential,Pacific Office Automation,GREATER DUWAMISH,1910,1.0,3,56700,0,56700,Office,37.0,2462293.5,0.0,2045416.0,326159.0,31.58
743,2016,NonResidential,Dendreon Pharmaceuticals Inc. (Building Owner is Alexandria Real Estate),LAKE UNION,1999,1.0,4,115748,18382,97366,Laboratory,,35938164.0,0.0,16913185.0,19523202.0,1154.79
147,2016,NonResidential,Swedish Ballard,BALLARD,1954,4.0,5,285333,0,285333,Hospital (General Medical & Surgical),14.0,47602720.0,0.0,35237205.0,32853512.0,1990.5
24780,2016,NonResidential,McKinstry SEA - 210 S Hudson Innovation Center,GREATER DUWAMISH,2009,1.0,3,127065,84710,42355,Parking,,3363692.75,0.0,3245111.0,0.0,22.62
689,2016,NonResidential,Marketplace at Queen Anne,MAGNOLIA / QUEEN ANNE,1994,3.0,2,81336,0,81336,Lifestyle Center,,13360349.0,0.0,9206777.0,3878519.0,270.17
24714,2016,NonResidential,Great Floors,GREATER DUWAMISH,1938,1.0,2,41276,0,41276,Non-Refrigerated Warehouse,,2880753.0,0.0,786001.0,1716080.0,96.62
19861,2016,NonResidential,Marion 804,DOWNTOWN,1906,1.0,2,46800,0,46800,Retail Store,86.0,1245187.5,0.0,1245187.0,0.0,8.68
25886,2016,NonResidential,H2125 - Western Triangle,DOWNTOWN,1989,1.0,7,47415,0,47415,Office,,1552850.625,0.0,1478979.0,0.0,10.31
723,2016,NonResidential,North Coast Electric,GREATER DUWAMISH,1970,1.0,1,84420,0,84420,Distribution Center,55.0,2882685.0,0.0,2848317.0,0.0,19.86
366,2016,NonResidential,University District Office Buiding,NORTHEAST,1961,0.0,5,99005,0,99005,Office,70.0,5008123.5,0.0,2863212.0,1865277.0,119.03
25364,2016,NonResidential,Seattle Self Storage,GREATER DUWAMISH,1956,1.0,2,28800,0,28800,Self-Storage Facility,,1266706.875,0.0,678658.0,465168.0,29.44
238,2016,NonResidential,North Service Center,NORTHWEST,1957,1.0,2,91130,0,91130,Office,,10005492.0,0.0,7093984.0,2378373.0,175.77
25666,2016,NonResidential,(ID25666) POST OPTIONS,EAST,1916,1.0,2,20640,0,20640,Retail Store,,412562.4063,0.0,412562.0,0.0,2.88
21239,2016,NonResidential,Seattle North,NORTHEAST,1949,1.0,1,26033,0,26033,Worship Facility,78.0,1343672.875,0.0,340323.0,808817.0,45.33
197,2016,NonResidential,Nordstrom Northgate 002,NORTH,1965,1.0,4,124342,0,124342,Retail Store,76.0,8729918.0,0.0,8653621.0,112356.0,66.3
427,2016,NonResidential,World Trade Center East-Seattle,DOWNTOWN,1998,1.0,11,374405,184776,189629,Office,72.0,13329024.0,0.0,13329022.0,0.0,92.92
626,2016,NonResidential,Warehouse 1,GREATER DUWAMISH,1954,1.0,1,78814,0,78814,Non-Refrigerated Warehouse,69.0,911161.3125,0.0,635127.0,226846.0,16.48
23896,2016,NonResidential,The Long Building,GREATER DUWAMISH,1990,1.0,1,29619,0,29619,Distribution Center,50.0,1524858.875,0.0,553737.0,726527.0,42.45
23400,2016,NonResidential,Frye Commerce Center,DELRIDGE,1988,1.0,2,66484,0,66484,Office,69.0,3098383.5,0.0,3046543.0,0.0,21.24
24472,2016,NonResidential,Old Pipe Building,GREATER DUWAMISH,1968,1.0,1,48280,0,48280,Non-Refrigerated Warehouse,18.0,3123892.75,0.0,1407161.0,1294673.0,78.57
27389,2016,NonResidential,Leschi Lakecenter,CENTRAL,1956,6.0,2,75868,0,75868,Office,,3605749.75,0.0,3605750.0,0.0,25.14
515,2016,NonResidential,0643-Seattle - North 130th Street,NORTHWEST,1999,1.0,3,94400,0,94400,Non-Refrigerated Warehouse,38.0,800622.875,0.0,680865.0,103500.0,10.24
21219,2016,NonResidential,Comcast,NORTHWEST,1972,1.0,1,48112,0,48112,Non-Refrigerated Warehouse,73.0,1463960.0,0.0,1485946.0,0.0,10.36
19787,2016,NonResidential,First Lutheran Church of West Seattle,SOUTHWEST,1949,1.0,2,21364,0,21364,Worship Facility,86.0,1110209.25,0.0,162220.0,803431.0,43.8
775,2016,NonResidential,Columbia Center - 2015,DOWNTOWN,1985,1.0,76,1952220,319400,1632820,Office,86.0,92537256.0,0.0,87851862.0,5085763.0,882.56
829,2016,NonResidential,Northwest Work Lofts,MAGNOLIA / QUEEN ANNE,1928,3.0,4,62600,0,62600,Other,,12637976.0,0.0,4031128.0,7116213.0,406.04
84,2016,NonResidential,PSSA - The Mount,SOUTHWEST,1922,1.0,5,217603,0,217603,Senior Care Community,54.0,45547252.0,0.0,11824772.0,30967300.0,1727.11
23918,2016,NonResidential,CJ and J Pacific,CENTRAL,1963,1.0,2,28296,0,28296,Office,80.0,1301418.875,0.0,1328461.0,0.0,9.26
21213,2016,NonResidential,"Cochran, Inc",NORTHWEST,1951,1.0,2,39815,0,39815,Office,62.0,2158188.5,0.0,1488811.0,561790.0,40.22
671,2016,NonResidential,Jefferson Tower,CENTRAL,1987,1.0,7,94500,0,94500,Medical Office,68.0,5739540.0,0.0,5792925.0,0.0,40.38
34348,2016,NonResidential,Pike Plaza,DOWNTOWN,1991,1.0,3,103000,0,103000,Retail Store,89.0,5390147.5,0.0,4243144.0,971477.0,81.18
21212,2016,NonResidential,Granite Curling Club,NORTHWEST,1961,1.0,1,20236,0,20236,Other - Recreation,,2089365.125,0.0,1187424.0,777758.0,49.58
20141,2016,NonResidential,WALDEN BUILDING,SOUTHEAST,1990,1.0,2,47560,0,47560,Distribution Center,80.0,1221954.375,0.0,583296.0,549194.0,33.23
27833,2016,NonResidential,Sound Mental Health,EAST,1975,5.0,2,38879,11328,27551,Urgent Care/Clinic/Other Outpatient,,3564727.5,0.0,3257087.0,114572.0,28.79
21265,2016,NonResidential,N0030 - Patagonia/DKA,DOWNTOWN,1920,1.0,2,26400,0,26400,Retail Store,36.0,1013921.625,0.0,761163.0,222433.0,17.12
21535,2016,NonResidential,Travelodge - WA - Seattle - 07033,LAKE UNION,1959,1.0,4,38520,0,38520,Hotel,37.0,2874815.0,0.0,1597279.0,1207255.0,75.25
36587,2016,NonResidential,Meredith Mathews East Madison YMCA,CENTRAL,1991,1.0,1,45000,0,45000,Fitness Center/Health Club/Gym,,3769240.5,0.0,1051644.0,2453853.0,137.66
363,2016,NonResidential,University Book Store,NORTHEAST,1978,1.0,2,89200,0,89200,Retail Store,83.0,6707359.5,0.0,5499125.0,962811.0,89.47
27532,2016,NonResidential,Color Craft Building,MAGNOLIA / QUEEN ANNE,1948,1.0,2,30720,0,30720,Other,,1915150.75,0.0,482047.0,1201017.0,67.15
460,2016,NonResidential,Northgate Plaza,NORTH,1983,1.0,5,122250,0,122250,Office,93.0,5535626.0,0.0,5535625.0,0.0,38.59
20525,2016,NonResidential,"Kusak Cut Glass Works, Inc.",GREATER DUWAMISH,1954,1.0,1,23236,0,23236,Distribution Center,,484136.8125,0.0,217294.0,216577.0,13.02
27504,2016,NonResidential,WHECO,GREATER DUWAMISH,1964,1.0,2,23400,0,23400,Non-Refrigerated Warehouse,,454896.5,0.0,439267.0,0.0,3.06
21178,2016,NonResidential,6 Nick,MAGNOLIA / QUEEN ANNE,1989,1.0,3,26419,6922,19497,Office,67.0,1074989.0,0.0,1074989.0,0.0,7.49
22863,2016,NonResidential,Max Performance,MAGNOLIA / QUEEN ANNE,1957,1.0,2,20294,0,20294,Other,,1845057.875,0.0,536408.0,1199588.0,67.45
20541,2016,NonResidential,(ID20541) MYCON'S USED CARS,SOUTHEAST,1963,1.0,2,20047,0,20047,Other - Services,,128383.8984,0.0,117438.0,0.0,0.82
19902,2016,NonResidential,Semkkann LLC,DOWNTOWN,1925,1.0,1,24825,1263,23562,Retail Store,,485607.1875,0.0,264519.0,175002.0,11.14
618,2016,NonResidential,Prefontaine,DOWNTOWN,1909,1.0,6,73470,0,73470,Office,83.0,3408133.75,0.0,3212269.0,0.0,22.39
704,2016,NonResidential,401 Elliott Ave West,MAGNOLIA / QUEEN ANNE,2000,1.0,4,129551,42500,87051,Office,1.0,27137190.0,0.0,27137187.0,0.0,189.18
26761,2016,NonResidential,North Lake Office Bldg.,LAKE UNION,2007,1.0,3,44510,18228,26282,Office,23.0,2250450.5,0.0,2188051.0,0.0,15.25
768,2016,NonResidential,1201 Western Avenue,DOWNTOWN,1910,1.0,7,122356,0,122356,Office,91.0,4675881.5,0.0,4371815.0,213255.0,41.8
25992,2016,NonResidential,2201 / Enso Condominiums - SEDO,DOWNTOWN,2009,1.0,19,1206670,201857,1004813,Office,87.0,27917688.0,0.0,23343425.0,4341053.0,393.29
765,2016,NonResidential,Seattle Tower,DOWNTOWN,1929,1.0,27,216571,13320,203251,Office,62.0,17352520.0,7413886.0,8704772.0,127447.0,639.72
24579,2016,NonResidential,SODO Park Bldg,GREATER DUWAMISH,1916,2.0,1,27760,0,27760,Other,,3262533.0,0.0,816471.0,2017153.0,112.82
594,2016,NonResidential,McKinstry SEA - 220 S Hudson Shop,GREATER DUWAMISH,1973,0.0,1,110689,0,110689,Other,,2789899.0,0.0,356328.0,1983486.0,107.83
49945,2016,NonResidential,Market Garage,DOWNTOWN,1989,1.0,3,197395,156000,41395,Senior Care Community,,2842128.0,0.0,1888063.0,849471.0,58.28
25148,2016,NonResidential,EJ and J Pacific,SOUTHEAST,1967,1.0,2,23250,0,23250,Office,55.0,888432.5,0.0,904236.0,0.0,6.3
570,2016,NonResidential,Northwest Building,LAKE UNION,1978,1.0,4,85385,31210,54175,Office,,4910799.5,0.0,4855036.0,0.0,33.85
19862,2016,NonResidential,Marion 801,DOWNTOWN,1979,1.0,3,63990,26640,37350,Office,51.0,2067352.5,0.0,2062620.0,4732.0,14.63
22259,2016,NonResidential,Building C,BALLARD,1910,1.0,2,31140,0,31140,Other,,1111093.0,0.0,234613.0,700967.0,38.86
25737,2016,NonResidential,FAERLAND TERRACE,EAST,1969,1.0,6,95117,26082,69035,Senior Care Community,1.0,7437745.0,0.0,4307003.0,2895138.0,183.79
5,2016,NonResidential,HOTEL MAX,DOWNTOWN,1926,1.0,10,61320,0,61320,Hotel,56.0,6946800.5,2214446.25,2768924.0,1811213.0,286.43
347,2016,NonResidential,1015 Second Avenue,DOWNTOWN,1950,1.0,6,91091,1392,89699,Office,,1916413.75,480784.0,1355021.0,0.0,46.56
28020,2016,NonResidential,Our Lady of Fatima School & Gym,MAGNOLIA / QUEEN ANNE,1953,1.0,1,20811,0,20811,K-12 School,95.0,1441620.0,0.0,505796.0,761553.0,43.97
24333,2016,NonResidential,South Seattle Building,GREATER DUWAMISH,1970,1.0,1,43390,0,43390,Non-Refrigerated Warehouse,87.0,533742.8125,0.0,533743.0,0.0,3.72
23076,2016,NonResidential,North Seattle Alliance Church,NORTHWEST,1965,1.0,2,44719,0,44719,Worship Facility,,1781436.375,0.0,704681.0,909345.0,53.21
792,2016,NonResidential,McKinstry SEA - 5005 3rd Ave S Office,GREATER DUWAMISH,1950,1.0,1,93610,0,93610,Office,95.0,6612733.0,0.0,3877758.0,2358189.0,152.28
21266,2016,NonResidential,First & Lenora,DOWNTOWN,1918,1.0,3,38148,0,38148,Office,98.0,1262255.75,0.0,1262255.0,0.0,8.8
24180,2016,NonResidential,Pac Med Northgate,NORTH,1986,1.0,2,28385,7056,21329,Medical Office,1.0,2654316.0,0.0,2654315.0,0.0,18.5
20048,2016,NonResidential,NW BLDG,NORTHEAST,1956,1.0,2,54284,0,54284,Retail Store,18.0,6890861.0,0.0,6424200.0,354493.0,63.61
223,2016,NonResidential,Westwood Village - Building A,DELRIDGE,1966,1.0,1,64984,0,64984,Retail Store,72.0,3016373.5,0.0,2613687.0,330609.0,35.78
20573,2016,NonResidential,Queen Anne Community Center,MAGNOLIA / QUEEN ANNE,1948,1.0,1,27247,0,27247,Other - Recreation,,2607414.75,0.0,884313.0,1448683.0,83.1
283,2016,NonResidential,Lake City Center,NORTH,1972,1.0,5,50759,0,50759,Office,62.0,3321734.0,0.0,2558533.0,588509.0,49.09
26528,2016,NonResidential,4701 University Way Bldg,NORTHEAST,1957,1.0,1,27966,7004,20962,Office,58.0,1181649.25,0.0,1100500.0,0.0,7.67
701,2016,NonResidential,Elliot Industrial,MAGNOLIA / QUEEN ANNE,1978,1.0,1,50660,0,50660,Retail Store,51.0,2956254.5,0.0,1747974.0,913514.0,60.7
21580,2016,NonResidential,Galer,LAKE UNION,1987,1.0,3,33176,0,33176,Office,89.0,1513388.25,0.0,862441.0,563838.0,35.96
22230,2016,NonResidential,BALLARD MARKET (ID22230),BALLARD,1966,1.0,1,29214,0,29214,Supermarket/Grocery Store,8.0,9558542.0,0.0,6227281.0,3108958.0,208.53
28033,2016,NonResidential,"Park Manor, LLC",GREATER DUWAMISH,1971,1.0,1,28320,0,28320,Distribution Center,1.0,4403066.5,0.0,3403624.0,832772.0,67.96
732,2016,NonResidential,70100122-Greenwood,NORTHWEST,1970,1.0,1,141890,35545,106345,Supermarket/Grocery Store,91.0,17384564.0,0.0,13051820.0,3814156.0,293.56
596,2016,NonResidential,5050,GREATER DUWAMISH,1938,1.0,1,50008,0,50008,Office,62.0,3380481.5,0.0,2270837.0,931375.0,65.3
21795,2016,NonResidential,Ignatius Hall,EAST,1999,1.0,2,85750,65640,20110,Parking,,2278550.5,0.0,669413.0,1376179.0,77.76
683,2016,NonResidential,Rainier Square Plaza,SOUTHEAST,1994,3.0,1,102133,0,102133,Strip Mall,,21406232.0,0.0,12356956.0,8369038.0,530.62
23912,2016,NonResidential,1416 S Jackson,CENTRAL,1947,1.0,1,45068,0,45068,Office,100.0,309214.0,0.0,141784.0,143073.0,8.59
285,2016,NonResidential,University Presbyterian Church,NORTHEAST,1952,1.0,3,103000,0,103000,Worship Facility,42.0,5391782.0,0.0,2338435.0,2515995.0,149.93
24531,2016,NonResidential,Kenyon Industrial Park Building D,GREATER DUWAMISH,1966,1.0,1,32000,0,32000,Non-Refrigerated Warehouse,3.0,2340055.75,0.0,1611215.0,574933.0,41.77
728,2016,NonResidential,Pacific Iron & Metal,GREATER DUWAMISH,1931,1.0,2,61200,0,61200,Non-Refrigerated Warehouse,16.0,5285776.5,0.0,1782902.0,3129241.0,178.62
399,2016,NonResidential,1201 Third Avenue,DOWNTOWN,1988,1.0,55,1400000,285000,1115000,Office,92.0,55140300.0,2179487.75,49472833.0,1426840.0,588.9
26528,2016,NonResidential,4701 University Way Bldg,NORTHEAST,1957,1.0,1,27966,7004,20962,Office,58.0,1181649.25,0.0,1100500.0,0.0,7.67
21894,2016,NonResidential,821 WEARHOUSE,GREATER DUWAMISH,2007,1.0,1,35289,0,35289,Non-Refrigerated Warehouse,63.0,1010737.813,0.0,490823.0,385602.0,23.9
21483,2016,NonResidential,(ID21483) Madore Building,DOWNTOWN,1915,1.0,6,40715,0,40715,Office,,2877728.5,0.0,2282146.0,545627.0,44.89
21533,2016,NonResidential,Hyatt Place,LAKE UNION,2008,1.0,4,274442,0,274442,Hotel,,9512996.0,0.0,5764988.0,3390579.0,220.26
26218,2016,NonResidential,Comfort Inn and Suites,NORTHWEST,1990,1.0,4,41704,8584,33120,Hotel,73.0,1974631.125,0.0,969192.0,974707.0,58.52
26460,2016,NonResidential,Mariner Square LLC,LAKE UNION,1979,1.0,2,78716,0,78716,Non-Refrigerated Warehouse,38.0,4311327.5,0.0,3680806.0,422994.0,48.13
27532,2016,NonResidential,Color Craft Building,MAGNOLIA / QUEEN ANNE,1948,1.0,2,30720,0,30720,Other,,1915150.75,0.0,482047.0,1201017.0,67.15
21622,2016,NonResidential,1001 S Myrtle St,GREATER DUWAMISH,1977,1.0,1,29380,0,29380,Non-Refrigerated Warehouse,33.0,878933.3125,0.0,856089.0,0.0,5.97
21122,2016,NonResidential,Fremont Court-Equinox Building,LAKE UNION,2001,5.0,3,41827,9226,32601,Multifamily Housing,,4288601.5,0.0,2439095.0,1754275.0,110.17
36034,2016,NonResidential,Harvard Market,EAST,1996,0.0,3,45743,0,45743,Retail Store,88.0,5227773.5,0.0,4307444.0,1005772.0,83.45
23744,2016,NonResidential,1430-1448 Elliott Ave W,MAGNOLIA / QUEEN ANNE,1940,1.0,2,20671,0,20671,Office,98.0,746543.625,0.0,198321.0,440186.0,24.76
20241,2016,NonResidential,neptune theatre bldg,NORTHEAST,1921,1.0,3,29636,0,29636,Other - Entertainment/Public Assembly,,688641.8125,0.0,688642.0,0.0,4.8
26098,2016,NonResidential,Christ the King Middle School,NORTHWEST,1938,1.0,2,23222,0,23222,K-12 School,62.0,1331981.25,0.0,210763.0,1009100.0,55.06
798,2016,NonResidential,OPS,GREATER DUWAMISH,1969,1.0,1,55450,0,55450,Non-Refrigerated Warehouse,31.0,4843056.0,0.0,2149197.0,2196501.0,131.64
819,2016,NonResidential,BLDG D,NORTHEAST,1956,1.0,2,93803,0,93803,Retail Store,,5561522.5,0.0,3884335.0,1569103.0,110.41
24009,2016,NonResidential,Care Center,GREATER DUWAMISH,1994,1.0,2,54170,0,54170,Other,,6052090.0,0.0,2816387.0,2988397.0,178.35
24943,2016,NonResidential,24943-60S-E,GREATER DUWAMISH,1941,1.0,1,51050,0,51050,Non-Refrigerated Warehouse,10.0,1355995.25,0.0,787054.0,419112.0,27.75
50037,2016,NonResidential,"MAPS 325 Ninth Avenue North, LLC",LAKE UNION,2014,1.0,12,480702,163260,317442,Office,99.0,12926544.0,0.0,11452968.0,1267099.0,147.14
21391,2016,NonResidential,On Ballard- 425 Westlake,LAKE UNION,1920,1.0,2,25920,0,25920,Office,,1071271.0,0.0,779325.0,209754.0,16.57
546,2016,NonResidential,NWCP-SEA Bldg A,GREATER DUWAMISH,1966,1.0,1,85400,0,85400,Non-Refrigerated Warehouse,49.0,1536998.25,0.0,1536998.0,0.0,10.72
390,2016,NonResidential,RAINIER ELECTRONICS LLC,SOUTHEAST,1980,1.0,2,291940,0,291940,Retail Store,80.0,12080064.0,0.0,9933861.0,1754739.0,162.45
24531,2016,NonResidential,Kenyon Industrial Park Building D,GREATER DUWAMISH,1966,1.0,1,32000,0,32000,Non-Refrigerated Warehouse,3.0,2340055.75,0.0,1611215.0,574933.0,41.77
19747,2016,NonResidential,First and Cedar Building,DOWNTOWN,1974,1.0,5,61825,13320,48505,Office,59.0,4673727.5,0.0,1915699.0,2407174.0,141.2
21140,2016,NonResidential,124N35,LAKE UNION,1984,1.0,1,26532,0,26532,Distribution Center,5.0,2261229.0,0.0,784585.0,1149639.0,66.53
35391,2016,NonResidential,LUMEN Commercial,MAGNOLIA / QUEEN ANNE,2006,1.0,4,34010,0,34010,Retail Store,,3611326.75,0.0,3560614.0,0.0,24.82
22486,2016,NonResidential,Canal Building,MAGNOLIA / QUEEN ANNE,1982,1.0,3,25859,0,25859,Office,88.0,916019.375,0.0,665707.0,193073.0,14.9
543,2016,NonResidential,Seattle Distribution Center Bldg A,GREATER DUWAMISH,1967,1.0,1,124472,0,124472,Distribution Center,62.0,6345882.5,0.0,1145957.0,4318805.0,237.36
34908,2016,NonResidential,70500887 -- Broadway Market,EAST,1950,1.0,2,66497,0,66497,Supermarket/Grocery Store,84.0,9290214.0,0.0,9133009.0,157203.0,72.02
20369,2016,NonResidential,Emerald Landing I,LAKE UNION,2012,1.0,2,84116,26497,57619,Office,68.0,2641681.75,0.0,2605669.0,36012.0,20.08
24216,2016,NonResidential,Lamar Advertising Company,GREATER DUWAMISH,1962,1.0,1,28800,0,28800,Office,73.0,2438706.5,0.0,786547.0,1028822.0,60.12
26587,2016,NonResidential,1600 Fairview,LAKE UNION,1998,1.0,3,37639,9999,27640,Office,,6197824.5,0.0,6197824.0,0.0,43.21
144,2016,NonResidential,Alexis Hotel,DOWNTOWN,1904,1.0,5,190980,0,190980,Hotel,98.0,6505995.0,0.0,4402910.0,2103084.0,142.39
167,2016,NonResidential,Wing Luke Museum,DOWNTOWN,1910,1.0,4,72820,13820,59000,Museum,,2095175.25,0.0,1311669.0,698785.0,46.26
21265,2016,NonResidential,N0030 - Patagonia/DKA,DOWNTOWN,1920,1.0,2,26400,0,26400,Retail Store,36.0,1013921.625,0.0,761163.0,222433.0,17.12
21433,2016,NonResidential,Chihuly Garden and Glass,MAGNOLIA / QUEEN ANNE,1998,1.0,1,30533,0,30533,Museum,,6193701.5,0.0,2630916.0,3272098.0,192.12
50212,2016,NonResidential,Conservatory Campus,EAST,1912,1.0,1,23445,0,23445,Other - Recreation,,6716330.0,0.0,1260869.84,4715375.781,259.22
28053,2016,NonResidential,(ID28053)CONGREGATION BETH SHALOM,NORTHEAST,1955,1.0,1,29079,0,29079,Worship Facility,78.0,930746.875,0.0,511118.0,350526.0,22.18
20503,2016,NonResidential,Seattle Children's Hospital Odessa Brown Children's Clinic,CENTRAL,1990,1.0,2,39000,0,39000,Medical Office,25.0,2654904.25,0.0,2275174.0,340073.0,33.92
23888,2016,NonResidential,Swedish Health Services,SOUTHWEST,1984,1.0,3,40304,12000,28304,Medical Office,5.0,1961581.5,0.0,1961581.0,0.0,13.67
50201,2016,NonResidential,Fire Station 35 (New),BALLARD,2010,1.0,1,11968,0,11968,Prison/Incarceration,,858773.0,0.0,403243.1149,380179.9805,23.0
21546,2016,NonResidential,Seattle Unity Church,LAKE UNION,1960,1.0,1,27338,0,27338,Worship Facility,56.0,682542.8125,0.0,581289.0,0.0,4.05
24244,2016,NonResidential,West Side Presbyterian Church,SOUTHWEST,1948,1.0,2,35864,0,35864,Worship Facility,75.0,1404208.25,0.0,467833.0,760281.0,43.64
29,2016,NonResidential,WATERTOWN HOTEL,NORTHEAST,2001,1.0,6,88592,30586,58006,Hotel,84.0,3673186.75,0.0,2266231.0,1397303.0,90.01
27016,2016,NonResidential,"Pacific Georgetown Center, LLC",GREATER DUWAMISH,1969,1.0,1,35017,0,35017,Office,66.0,1394293.5,0.0,904631.0,390854.0,27.06
26906,2016,NonResidential,4503,NORTHEAST,1929,1.0,3,22124,0,22124,Residence Hall/Dormitory,82.0,652060.0,0.0,637685.0,0.0,4.45
24603,2016,NonResidential,20731-West Seattle / Delridge Way SW,DELRIDGE,1982,1.0,2,36600,0,36600,Non-Refrigerated Warehouse,80.0,320606.5938,0.0,308400.0,0.0,2.15
21741,2016,NonResidential,Mirabella Seattle,LAKE UNION,2006,1.0,14,724148,0,724148,Senior Care Community,8.0,39120828.0,0.0,23718388.0,14078694.0,913.07
584,2016,NonResidential,Lenci Corporation,GREATER DUWAMISH,1980,1.0,1,50417,0,50417,Non-Refrigerated Warehouse,14.0,2149815.75,0.0,855017.0,992384.0,58.67
23736,2016,NonResidential,Builders Hardware & Supply,MAGNOLIA / QUEEN ANNE,1931,1.0,1,47554,0,47554,Non-Refrigerated Warehouse,,1083153.75,0.0,844482.0,191073.0,16.04
719,2016,NonResidential,MACMILLAN-PIPER EYRES WAREHOUSE,GREATER DUWAMISH,1960,1.0,1,110613,0,110613,Distribution Center,95.0,1015060.188,0.0,1015060.0,0.0,7.08
556,2016,NonResidential,Charlies Produce,GREATER DUWAMISH,1953,1.0,1,104099,0,104099,Refrigerated Warehouse,,17427156.0,0.0,17283711.0,411705.0,142.36
20556,2016,NonResidential,3300,GREATER DUWAMISH,1955,1.0,2,32400,0,32400,Non-Refrigerated Warehouse,91.0,248616.0,0.0,248616.0,0.0,1.73
29612,2016,NonResidential,Villa Academy - Main bldg.,NORTHEAST,1924,1.0,3,97500,0,97500,K-12 School,97.0,4314753.5,0.0,910698.0,2826262.0,156.45
22327,2016,NonResidential,Ballard Masonic Center,BALLARD,1924,1.0,2,21528,0,21528,Social/Meeting Hall,,330300.5,0.0,209914.0,96997.0,6.61
26939,2016,NonResidential,First Place,CENTRAL,1925,1.0,2,22344,0,22344,K-12 School,40.0,1663727.125,0.0,555586.0,967011.0,55.23
26473,2016,NonResidential,70500869 -- Wallingford,LAKE UNION,1957,1.0,1,28808,0,28808,Supermarket/Grocery Store,29.0,9450746.0,0.0,5713530.0,3519045.0,226.73
403,2016,NonResidential,Logan Building,DOWNTOWN,1958,1.0,10,135918,0,135918,Office,91.0,6771618.5,2121203.0,4302353.0,0.0,193.72
527,2016,NonResidential,Northwest Corporate Park,GREATER DUWAMISH,1967,1.0,2,90000,0,90000,Non-Refrigerated Warehouse,87.0,1468317.375,0.0,1272922.0,156224.0,17.17
21447,2016,NonResidential,224 Westlake,LAKE UNION,1926,1.0,4,35780,0,35780,Office,77.0,1979164.25,0.0,1912760.0,0.0,13.33
403,2016,NonResidential,Logan Building,DOWNTOWN,1958,1.0,10,135918,0,135918,Office,91.0,6771618.5,2121203.0,4302353.0,0.0,193.72
466,2016,NonResidential,VM Seattle Hospital & Medical Center - Buck Pavilion,EAST,1975,1.0,8,158738,0,158738,Urgent Care/Clinic/Other Outpatient,,61214744.0,5650343.5,46528618.0,9571816.0,1268.87
139,2016,NonResidential,7066-Seattle-Northgate,NORTHWEST,2002,1.0,3,69138,0,69138,Hotel,78.0,3323400.5,0.0,1802889.0,1439568.0,89.02
26705,2016,NonResidential,Graybar Building,DOWNTOWN,1930,1.0,2,36630,0,36630,Office,90.0,541943.3125,0.0,541943.0,0.0,3.78
424,2016,NonResidential,PARK PLACE OFFICE BLDG (ID424),DOWNTOWN,1971,1.0,21,456304,93204,363100,Office,74.0,20421248.0,0.0,19397322.0,0.0,135.23
25907,2016,NonResidential,Swedish Cultural Center,MAGNOLIA / QUEEN ANNE,1961,1.0,3,22960,0,22960,Other - Entertainment/Public Assembly,,2447325.5,0.0,542327.0,1724655.0,95.38
24418,2016,NonResidential,Technical Metering Operations,NORTHWEST,1969,1.0,1,25658,0,25658,Non-Refrigerated Warehouse,,1063960.125,0.0,815633.0,248327.0,18.87
67,2016,NonResidential,QUALITY INN,LAKE UNION,1959,1.0,5,113173,42546,70627,Hotel,86.0,5428403.5,0.0,2944680.0,2339663.0,144.79
772,2016,NonResidential,800 Fifth Avenue,DOWNTOWN,1981,1.0,42,1249055,201121,1047934,Office,95.0,39518364.0,0.0,37980705.0,0.0,264.78
34348,2016,NonResidential,Pike Plaza,DOWNTOWN,1991,1.0,3,103000,0,103000,Retail Store,89.0,5390147.5,0.0,4243144.0,971477.0,81.18
235,2016,NonResidential,311jk-Seattle Downtown/Lake Union CY,MAGNOLIA / QUEEN ANNE,1998,1.0,7,207656,54341,153315,Hotel,76.0,11754087.0,0.0,5530787.0,5641200.0,338.16
812,2016,NonResidential,Seattle Pottery Supply,GREATER DUWAMISH,1917,0.0,1,65288,0,65288,Non-Refrigerated Warehouse,,605971.1875,0.0,605971.0,0.0,4.22
77,2016,NonResidential,Comfort Suites Seattle Center,MAGNOLIA / QUEEN ANNE,1999,1.0,4,122942,44891,78051,Hotel,94.0,5387530.0,0.0,2423730.0,2913604.0,171.64
22834,2016,NonResidential,University Child Development School,NORTHEAST,2004,3.0,2,31343,0,31343,K-12 School,5.0,4277566.0,0.0,1639135.0,2207366.0,128.66
563,2016,NonResidential,Darigold HQ,CENTRAL,1914,1.0,2,62220,0,62220,Office,32.0,5444253.5,0.0,5431426.0,12827.0,38.55
24089,2016,NonResidential,646 S HOLGATE ST,GREATER DUWAMISH,1944,1.0,1,25880,0,25880,Retail Store,100.0,162960.0,0.0,162960.0,0.0,1.14
49968,2016,NonResidential,Aerospace,NORTHEAST,1969,1.0,4,58779,0,58779,College/University,,0.0,0.0,3719217.0,0.0,25.93
25278,2016,NonResidential,(ID25278) 4400 BUILDING,GREATER DUWAMISH,1956,1.0,1,39984,0,39984,Non-Refrigerated Warehouse,75.0,1163530.25,0.0,437302.0,635854.0,36.82
